10 4 110.554 125.231
10 6 88.436 98.281
10 8 75.039 79.256
10 10 64.752 65.359
10 12 54.023 54.35
10 14 48.983 47.148
10 16 48.604 51.958
10 18 44.875 48.151
10 20 41.208 45.882
10 22 46.076 46.841
10 24 40.129 45.983
10 26 40.635 48.641
10 28 41.197 47.966
12 4 110.554 125.231
12 6 88.437 98.281
12 8 74.939 79.234
12 10 67.028 65.28
12 12 53.381 55.025
12 14 48.885 48.285
12 16 45.779 47.636
12 18 43.881 49.387
12 20 43.077 44.822
12 22 39.23 46.51
12 24 44.39 50.304
12 26 34.107 44.254
12 28 40.635 46.625
14 4 110.554 125.231
14 6 88.437 98.281
14 8 75.04 79.256
14 10 67.284 65.451
14 12 54.777 52.823
14 14 48.587 49.009
14 16 45.407 50.458
14 18 44.228 46.854
14 20 53.114 49.593
14 22 40.455 45.204
14 24 37.041 48.601
14 26 44.179 46.064
14 28 33.813 48.99
16 4 110.554 125.231
16 6 88.437 98.281
16 8 75.04 79.257
16 10 62.861 65.693
16 12 53.615 54.853
16 14 50.618 48.95
16 16 49.455 50.762
16 18 40.594 46.902
16 20 36.558 49.426
16 22 35.25 48.204
16 24 43.258 46.342
16 26 51.169 49.349
16 28 34.068 50.336
18 4 110.555 125.231
18 6 88.446 98.28
18 8 72.384 79.261
18 10 61.334 65.26
18 12 55.379 53.636
18 14 51.209 50.636
18 16 49.158 49.942
18 18 44.356 48.193
18 20 38.042 47.952
18 22 33.837 43.745
18 24 33.628 44.155
18 26 33.338 48.048
18 28 34.758 45.061
20 4 110.554 125.231
20 6 88.453 98.281
20 8 72.582 79.131
20 10 60.363 64.913
20 12 51.075 54.867
20 14 46.699 49.575
20 16 42.116 46.331
20 18 39.749 45.301
20 20 61.748 57.938
20 22 41.793 47.574
20 24 35.928 46.435
20 26 33.833 48.257
20 28 31.017 43.629
22 4 110.559 125.231
22 6 88.182 98.185
22 8 75.037 79.258
22 10 60.422 64.633
22 12 52.519 53.987
22 14 45.876 48.733
22 16 41.611 46.7
22 18 41.58 49.786
22 20 38.215 46.142
22 22 35.339 46.12
22 24 39.117 48.884
22 26 32.6 46.805
22 28 34.23 47.745
24 4 110.56 125.231
24 6 87.766 98.08
24 8 72.592 79.304
24 10 61.137 64.993
24 12 50.732 53.505
24 14 44.052 47.453
24 16 43.19 46.309
24 18 40.381 44.26
24 20 34.506 43.821
24 22 33.034 46.594
24 24 39.803 46.726
24 26 31.363 42.512
24 28 35.523 47.505
26 4 110.567 125.231
26 6 87.422 98.282
26 8 71.06 79.144
26 10 59.59 65.775
26 12 53.036 53.372
26 14 46.999 47.859
26 16 41.885 46.965
26 18 37.467 41.083
26 20 33.722 42.28
26 22 31.91 44.899
26 24 32.095 45.863
26 26 30.182 46.105
26 28 31.963 47.979
28 4 110.568 125.231
28 6 88.461 98.282
28 8 71.999 79.314
28 10 60.061 65.626
28 12 51.171 54.169
28 14 46.264 49.262
28 16 42.932 46.131
28 18 51.504 49.408
28 20 54.098 49.086
28 22 31.392 43.785
28 24 52.054 46.829
28 26 28.465 40.238
28 28 40.118 45.952
30 4 110.572 125.231
30 6 88.464 98.284
30 8 71.629 79.419
30 10 59.754 64.09
30 12 52.251 54.41
30 14 44.454 47.163
30 16 43.615 45.774
30 18 34.527 40.767
30 20 32.379 40.745
30 22 30.639 41.453
30 24 29.897 45.736
30 26 29.125 46.839
30 28 31.74 41.902
32 4 110.573 125.23
32 6 88.466 98.283
32 8 71.864 78.845
32 10 62.087 65.663
32 12 52.127 52.668
32 14 51.864 48.957
32 16 41.75 46.322
32 18 36.685 45.915
32 20 52.895 48.535
32 22 33.837 45.31
32 24 30.16 42.098
32 26 51.94 50.644
32 28 29.863 47.267
34 4 110.574 125.23
34 6 88.47 98.276
34 8 71.778 79.535
34 10 60.558 65.18
34 12 53.56 52.103
34 14 55.674 54.828
34 16 49.162 47.17
34 18 38.614 46.454
34 20 39.679 42.776
34 22 36.692 41.628
34 24 42.013 43.907
34 26 31.909 42.354
34 28 28.666 47.124
36 4 110.574 125.22
36 6 88.473 98.261
36 8 72.151 79.573
36 10 59.989 64.556
36 12 51.111 52.91
36 14 49.772 46.297
36 16 39.555 41.268
36 18 37.358 41.445
36 20 32.565 42.43
36 22 30.768 39.002
36 24 42.469 44.279
36 26 29.132 48.155
36 28 31.304 44.42
38 4 110.577 125.218
38 6 88.461 98.196
38 8 71.811 79.441
38 10 59.629 65.272
38 12 51.724 53.407
38 14 46.413 47.809
38 16 37.405 42.621
38 18 33.468 42.438
38 20 35.47 45.496
38 22 35.612 42.176
38 24 30.355 43.359
38 26 40.577 44.841
38 28 30.021 40.941
40 4 110.579 125.216
40 6 87.615 98.033
40 8 71.781 79.625
40 10 59.772 65.61
40 12 51.33 53.753
40 14 47.07 47.373
40 16 50.673 51.495
40 18 38.588 43.333
40 20 32.075 42.117
40 22 34.392 43.829
40 24 30.94 45.135
40 26 28.012 43.653
40 28 30.545 41.233
